Gene,Accession,t_stat,p_value,q_value,mean_diff,cohen_d,abs_t
HEPATOCYTE NUCLEAR FACTOR 4,X87870_at,1.348401769766368,0.18689666353118917,0.4312226754365682,31.249158249158228,0.38206844647503924,1.348401769766368
Sulfite oxidase mRNA,L31573_at,1.3828327314549684,0.18709704538646238,0.4315156378389163,114.53198653198649,0.5569486722163045,1.3828327314549684
GB DEF = Hs-cul-4B mRNA; partial cds,U58091_at,1.361418335226551,0.18732642653308335,0.43190494655703465,21.976430976430983,0.4546528530206444,1.361418335226551
T-COMPLEX PROTEIN 1; ALPHA SUBUNIT,X52882_at,1.3567614754806265,0.1874063116347937,0.43194943279807446,317.973063973064,0.4340272181194286,1.3567614754806265
TDF Zinc finger protein Y-linked (ZFY),M30607_s_at,-1.3740721412640842,0.18757311571502722,0.43219416352050066,-48.168350168350166,-0.5186993751561505,1.3740721412640842
Specific 116-kDa vacuolar proton pump subunit (OC-116KDa) mRNA,U45285_at,-1.3753054552924948,0.18766950865239376,0.43221396980119065,-294.7575757575758,-0.5264395791490263,1.3753054552924948
GB DEF = Fas/Apo-1 (clone pCRTM11-Fasdelta(4;7)),X83492_at,-1.3548275970415478,0.18770296682627105,0.43221396980119065,-95.29292929292922,-0.4290418952952503,1.3548275970415478
MLC gene (non-muscle myosin light chain) extracted from Human nonmuscle/smooth muscle alkali myosin light chain gene,M22919_rna2_at,-1.368334503791848,0.18797496160013644,0.4327005170317638,-224.81818181818187,-0.4964071458337533,1.368334503791848
HLA-DRB1 Major histocompatibility complex; class II; DR beta 5,M33600_f_at,-1.360393033212992,0.18814838075613594,0.4329599116883451,-2127.289562289562,-0.4612800412656309,1.360393033212992
Na+/glucose cotransporter 1 mRNA,L29339_at,1.3673417514945931,0.18821833317893358,0.43298112204989275,33.20202020202021,0.4951458525181787,1.3673417514945931
S100P S100 calcium-binding protein P,X65614_at,-1.3920217074290429,0.1883143157741884,0.43306217972715777,-104.5791245791246,-0.6359043380129812,1.3920217074290429
HLA-DMB Major histocompatibility complex; class II; DM beta,U15085_at,1.3413850282890742,0.1883998024135105,0.4331190555968773,339.8114478114478,0.3344992356742507,1.3413850282890742
GB DEF = Mitochondrial transcription termination factor,Y09615_at,-1.3667551697748845,0.18886147117106827,0.4340404345514332,-18.067340067340062,-0.5016975959599013,1.3667551697748845
SNRPB Small nuclear ribonucleoprotein polypeptides B and B1,X17567_s_at,1.3424765008831239,0.18899849583822032,0.4342153647536811,538.1515151515155,0.38444983569542185,1.3424765008831239
Zinc finger gene,U78722_at,-1.3484442939479877,0.1891193194518976,0.43431310887013413,-22.81481481481481,-0.4184774883382892,1.3484442939479877
NUCLEOLAR TRANSCRIPTION FACTOR 1,X53390_s_at,1.3400812574329584,0.18916288442162527,0.43431310887013413,114.57239057239065,0.37102156494078514,1.3400812574329584
KIAA0088 gene; partial cds,D42041_at,-1.346982995413956,0.1895703994671467,0.4351086213140016,-177.36026936026929,-0.41783591475110643,1.346982995413956
UROS Uroporphyrinogen III synthase,J03824_at,-1.3539740493840562,0.19017430820595432,0.4362675594869845,-82.31649831649831,-0.45936372686616284,1.3539740493840562
COL6A2 Collagen; type VI; alpha 2,X15882_at,-1.3411588233540166,0.1901977240686699,0.4362675594869845,-114.67676767676767,-0.3974346132029575,1.3411588233540166
Guanylate kinase associated protein (GKAP) mRNA,U67988_at,1.3397514148211198,0.19064208292413198,0.4371248702811837,23.013468013468014,0.3968964133099554,1.3397514148211198
IKBL mRNA,X77909_at,-1.3526982312923859,0.1906941151037286,0.4371248702811837,-115.15151515151516,-0.4605776452375833,1.3526982312923859
Farnesol receptor HRR-1 (HRR-1) mRNA,U68233_at,1.3649022901967418,0.19089436790958192,0.4374432493820024,134.1818181818182,0.5230932414284916,1.3649022901967418
Estradiol 17-beta dehydrogenase 1,HG25930-HT26386_at,1.3688153371790885,0.19124679465086056,0.4379987126104075,133.55892255892255,0.5496222454359153,1.3688153371790885
Clone 23842 mRNA sequence,U79301_at,1.3787415575397033,0.1912596426365828,0.4379987126104075,25.92255892255892,0.6088768652122994,1.3787415575397033
Steroid receptor (TR2-11) mRNA,M29960_at,1.3558142170195158,0.19136041525994255,0.4380887605613778,35.23569023569024,0.4847480314073455,1.3558142170195158
KIAA0037 gene,D25538_at,1.3338792305248455,0.1916281167231568,0.438560784629016,67.9023569023569,0.3792831860838895,1.3338792305248455
Herpesvirus entry mediator mRNA,U70321_at,-1.3475335990272679,0.19194851498428894,0.43915306910237356,-185.58922558922563,-0.45363654657125213,1.3475335990272679
Receptor protein tyrosine phosphatase hPTP-J precursor; mRNA,X97198_at,-1.357420992438231,0.19207919564828252,0.43931106377176965,-113.7508417508418,-0.5030875613925122,1.357420992438231
RPL32 Ribosomal protein L32,X04470_s_at,-1.3569133246105451,0.19215635287860475,0.43934658103642504,-130.72727272727272,-0.5016989611554384,1.3569133246105451
EP3-IV gene extracted from Human DNA for prostaglandin E receptor EP3 subtype,D86096_cds3_at,-1.346240047604916,0.19228042556528624,0.43934844674837364,-23.090909090909093,-0.452123814911255,1.346240047604916
COL4A2 Collagen; type IV; alpha 2,M33653_at,1.338759206461482,0.19225106588538732,0.43934844674837364,30.259259259259267,0.41603645336840755,1.338759206461482
RFXAP mRNA,Y12812_at,1.364570431493993,0.19245624281817006,0.43960927749142403,24.400673400673405,0.5463692869281306,1.364570431493993
GB DEF = Alpha CREB-1=cyclic AMP response element-binding protein-1 alpha isoform {alternatively spliced; internal fragment} [human; placenta; mRNA Partial; 64 nt],S78693_f_at,-1.3558716417901018,0.1925580113625561,0.4397008529800328,-17.48148148148148,-0.5024491854939428,1.3558716417901018
Homolog of Drosophila discs large protein; isoform 2 (hdlg-2) mRNA,U13896_at,1.3526630877396855,0.19267541325916643,0.43982598137804063,20.033670033670035,0.48832341581139294,1.3526630877396855
Calcium channel L-type alpha 1 subunit (CACNL1A1) mRNA,L04569_at,1.3496338278872206,0.19273619944241815,0.43982598137804063,121.27946127946132,0.4745479789848149,1.3496338278872206
TAT Tyrosine aminotransferase,X52520_at,1.3273787601506417,0.1928196202264812,0.439875543230267,21.939393939393945,0.3521071354557733,1.3273787601506417
Fatty acid amide hydrolase mRNA,U82535_at,1.3755061451053359,0.19304653217407364,0.4401227987083261,102.78114478114477,0.6240572617967287,1.3755061451053359
Renal Na+-dependent phosphate cotransporter,D28532_at,-1.3554264886428677,0.19305147868718414,0.4401227987083261,-38.68686868686868,-0.5075709037245412,1.3554264886428677
B lymphocyte serine/threonine protein kinase mRNA,U07349_at,1.3322040418376218,0.19319741851868732,0.4401829155243502,193.10437710437714,0.39653374664189556,1.3322040418376218
Sec23A isoform; 2748bp,X97064_at,1.356923883634584,0.1932013385714254,0.4401829155243502,20.865319865319865,0.5175044858555419,1.356923883634584
Hepatitis C-associated microtubular aggregate protein p44,D28915_at,-1.363949715544325,0.19327414237714108,0.44020810255803156,-297.2053872053872,-0.5566808742214798,1.363949715544325
Autoimmunogenic cancer/testis antigen NY-ESO-1 mRNA,U87459_at,-1.3580454973179548,0.19335328122179646,0.44024769780587253,-83.77104377104376,-0.525718543585628,1.3580454973179548
Serine/threonine protein kinase,D86550_at,1.32699722668805,0.19343394217659318,0.4402907323681139,210.96632996633002,0.3680029520885525,1.32699722668805
LIFR Leukemia inhibitory factor receptor,X61615_at,-1.3752198954041965,0.1936824334703622,0.44071562981494167,-69.24915824915826,-0.635730911526127,1.3752198954041965
GB DEF = ODF2 (allele 2) gene for outer dense fiber protein,X74614_at,-1.3634250537245511,0.19385744082409623,0.44097310007497836,-222.61952861952864,-0.5637687868974346,1.3634250537245511
GB DEF = Transcription factor SL1 mRNA; partial cds,L39061_at,1.3412675072100113,0.19400801874386553,0.441174853468905,23.033670033670035,0.4524457214167472,1.3412675072100113
FEZ1 mRNA,U60060_at,-1.377341765308424,0.19423973486198765,0.4415609278798182,-66.97979797979798,-0.6642074996590345,1.377341765308424
GB DEF = Anti-B cell autoantibody IgM heavy chain variable V-D-J region (VH4) gene; clone E11; VH4-63 non-productive rearrangement,U24685_at,1.3259891553694518,0.1945111697326005,0.4420370191341118,59.87205387205387,0.3828385747931268,1.3259891553694518
Cyclin mRNA,M74091_at,1.3422313239802812,0.19503373167059654,0.44308332475451967,12.787878787878789,0.4712720750284928,1.3422313239802812
GB DEF = WW domain-containing protein WWP3 mRNA; partial cds,U96115_at,-1.3336061828101171,0.19514232254038044,0.4431887917777548,-44.023569023569024,-0.43167864845229004,1.3336061828101171
22kDa smooth muscle protein (SM22) mRNA,M95787_at,-1.3594684693139516,0.19529689033492276,0.4433985768145428,-131.91919191919192,-0.5659748060294449,1.3594684693139516
TUMOR NECROSIS FACTOR-INDUCIBLE PROTEIN TSG-6 PRECURSOR,M31165_at,-1.3600747800861646,0.19558177258233037,0.44390399768845373,-46.804713804713806,-0.5747034032150484,1.3600747800861646
Helix-Loop-Helix Protein Sef2-1d,HG2479-HT2575_at,1.3455417479336664,0.19595178831834423,0.44431643909533797,54.131313131313135,0.5008071960079165,1.3455417479336664
BENE mRNA; partial cds,U17077_at,1.3271359628601564,0.19597445382286022,0.44431643909533797,43.451178451178436,0.411857651180794,1.3271359628601564
Cellular co-factor (RAB) gene,L42025_rna1_at,-1.358398679166515,0.1960127929520042,0.44431643909533797,-68.73400673400675,-0.572412037378919,1.358398679166515
CHL1 protein,U75968_at,1.322547344533269,0.1958380078660471,0.44431643909533797,184.8754208754208,0.38528252781044914,1.322547344533269
Lrp mRNA,X79882_at,-1.3711605651323724,0.19630521092047545,0.44483784127529225,-303.06060606060606,-0.6660408952958248,1.3711605651323724
CTSE Cathepsin E,J05036_s_at,-1.3752528315117636,0.19645203990026497,0.444998399909185,-78.46464646464646,-0.7039464496847827,1.3752528315117636
HHKa2 protein,X90761_at,-1.3443367036748495,0.19650090656671543,0.444998399909185,-77.19191919191917,-0.5028539917068139,1.3443367036748495
ZNF139 Zinc finger protein 139 (clone pHZ-37),U09848_at,1.331150407144774,0.1966394414632598,0.4451707139382595,77.21548821548822,0.4405350564102603,1.331150407144774
N-MYC PROTO-ONCOGENE PROTEIN,M13241_at,-1.3740595274948881,0.19684862747958992,0.44546568115551627,-92.46127946127947,-0.7043595936554589,1.3740595274948881
GB DEF = Gamma-A-crystallin gene (gamma-G5); exon 3,M17316_at,-1.3511495118974748,0.19689470631519593,0.44546568115551627,-145.02693602693603,-0.5455206562932243,1.3511495118974748
Nip1 (NIP1) mRNA,U15172_at,-1.359649527881192,0.19710813477698352,0.44555626255928504,-103.41077441077448,-0.6010138063669006,1.359649527881192
Clk2 mRNA,L29218_at,1.3144683075919532,0.19708509244463462,0.44555626255928504,95.23232323232327,0.34890518661626785,1.3144683075919532
Cancellous bone osteoblast mRNA for serin protease with IGF-binding motif,D87258_at,-1.3568283222153974,0.19712224044213567,0.44555626255928504,-42.17508417508415,-0.5832189335556313,1.3568283222153974
POLR2C RNA polymerase II; polypeptide C (33kD),J05448_at,1.3230416907251212,0.1972298003823352,0.44565808143444297,58.771043771043765,0.40938534448690655,1.3230416907251212
FUSE binding protein 2 (FBP2) mRNA; partial cds,U69126_s_at,-1.3189645554475622,0.19732164445313155,0.44572433564840774,-163.52861952861952,-0.38926024906009016,1.3189645554475622
HSPA4 Heat shock 70kD protein 4,L12723_at,1.327295876228073,0.1974288613782621,0.445825262200073,49.18181818181819,0.4329361750327814,1.327295876228073
TRNA-guanine transglycosylase mRNA,U30888_at,-1.3370292616630965,0.19755060661040794,0.4459005444432023,-214.5925925925926,-0.48153226536102806,1.3370292616630965
Hepatocyte Growth Factor Receptor,HG4272-HT4542_at,-1.3261833015746978,0.19764984155428802,0.4459005444432023,-99.9831649831649,-0.4306308197972137,1.3261833015746978
CLC Charot-Leyden crystal protein,L01664_at,-1.3754783634916958,0.19761061422120227,0.4459005444432023,-170.5252525252525,-0.739967170256038,1.3754783634916958
PROBABLE G PROTEIN-COUPLED RECEPTOR HM74,D10923_at,-1.3759190124472698,0.19779954152397683,0.4460970995015599,-179.05050505050505,-0.7503647943105948,1.3759190124472698
Histone H4 gene; clone FO108,M16707_rna1_at,1.3665180612025571,0.19799938889773294,0.446265457936117,208.97306397306397,0.6707570227395389,1.3665180612025571
POLB DNA polymerase beta subunit,D29013_at,-1.3475532231721332,0.19796101025961002,0.446265457936117,-124.7104377104377,-0.5430348015037924,1.3475532231721332
60-kdal ribonucleoprotein (Ro) mRNA,M25077_at,-1.3723118908363259,0.19848827281123888,0.4472259471780411,-211.8148148148148,-0.7359150591641099,1.3723118908363259
Myosin-IC mRNA,U14391_at,-1.3313365930126275,0.19857754095388916,0.4472857154692815,-76.10437710437714,-0.4681537470904835,1.3313365930126275
Clone IMAGE:35527 unknown protein mRNA; partial cds,U85992_at,-1.3407864762772979,0.19872914141733797,0.44748580201017135,-78.26599326599325,-0.5182979965898676,1.3407864762772979
BCL6 B cell lymphoma protein 6 (zinc finger protein 51),U00115_at,-1.3547793020074996,0.19911521638846869,0.4477915385699678,-230.31649831649835,-0.6089274345430148,1.3547793020074996
Serine/threonine protein kinase,D85759_s_at,-1.318742999235045,0.19924179553148236,0.4477915385699678,-40.410774410774394,-0.4165246750799291,1.318742999235045
Guanine nucleotide regulatory protein (tim1) mRNA,U02082_at,-1.3278963426651071,0.19913501098699793,0.4477915385699678,-23.424242424242422,-0.4592230829220345,1.3278963426651071
RNS1 Ribonuclease A (pancreatic),D26129_at,-1.367716627450118,0.19911220869528468,0.4477915385699678,-102.46464646464646,-0.7107428581193737,1.367716627450118
CKM Creatine kinase; muscle,M21494_at,1.3591175287310018,0.19904305588625645,0.4477915385699678,150.15488215488216,0.6381880764445379,1.3591175287310018
GB DEF = Clone W2-6 mRNA from chromosome X,U66052_at,-1.3325572265488743,0.19923795272528194,0.4477915385699678,-74.15151515151518,-0.4835192559053117,1.3325572265488743
IL6 Interleukin 6 (B cell stimulatory factor 2),Y00081_s_at,-1.3727107134689391,0.19980972340252223,0.44892641605312983,-679.4713804713805,-0.7841587103352546,1.3727107134689391
MSMB Beta-microseminoprotein (prostate secreted),M34376_s_at,-1.3254636663246326,0.19994511694429767,0.44908907961433464,-34.427609427609426,-0.45865031031033204,1.3254636663246326
Microsomal stress 70 protein ATPase core (stch) mRNA,U04735_at,-1.3238320237303776,0.20016255699036475,0.4494358641840348,-26.131313131313128,-0.45375560730640535,1.3238320237303776
INTER-ALPHA-TRYPSIN INHIBITOR COMPLEX COMPONENT II PRECURSOR,X07173_at,-1.3260395774435465,0.2005037282293849,0.4499185012739329,-26.98989898989899,-0.4692311062753633,1.3260395774435465
Trichohyalin (TRHY) gene,L09190_rna1_at,-1.3278166305659584,0.20046865279722206,0.4499185012739329,-27.084175084175087,-0.4775121353014083,1.3278166305659584
RPL35A Ribosomal protein L35a,X52966_at,-1.3193244101432517,0.2006875010418357,0.45006232879967323,-937.7676767676767,-0.4392182096935038,1.3193244101432517
Collagen; Type Ix; Alpha 1,HG3495-HT3689_at,-1.3499311649128536,0.20069966260550542,0.45006232879967323,-109.03030303030303,-0.6082929471727222,1.3499311649128536
TFE3 transcription factor gene extracted from H.sapiens TFE3 gene; exons 1;2;3 (and joined CDS),X97160_rna1_at,-1.306379733151613,0.2007572177841157,0.45006232879967323,-79.10437710437714,-0.37248065361491767,1.306379733151613
Clone 23560 mRNA sequence,U79242_at,-1.3175980504103457,0.20092227704427384,0.45029076172544114,-20.41414141414141,-0.4341000101722665,1.3175980504103457
PRIM1 DNA primase polypeptide 1 (49kD),X74330_at,1.3269015441391978,0.2009963272695972,0.4503151530813823,71.28282828282826,0.48047807272219084,1.3269015441391978
NEUROMEDIN K RECEPTOR,M89473_at,-1.3217277211137959,0.20114463125290977,0.45050583606723016,-49.81481481481484,-0.4570882167396605,1.3217277211137959
Arrestin; Beta 2,HG2059-HT2114_at,-1.3422858282810786,0.20137004818197232,0.4506289734142076,-271.47474747474735,-0.5713706536530377,1.3422858282810786
Serine Hydroxymethyltransferase; Cytosolic; Alt. Splice 3,HG2379-HT3997_s_at,-1.3109876599244674,0.2012756957159043,0.4506289734142076,-23.82154882154883,-0.40654057229527907,1.3109876599244674
CASR Calcium-sensing receptor (hypocalciuric hypercalcemia 1; severe neonatal hyperparathyroidism),U20760_at,-1.333045762019057,0.20145245311699814,0.4506289734142076,-45.0,-0.5192346097376479,1.333045762019057
UDP-GLUCURONOSYLTRANSFERASE 1F PRECURSOR; MICROSOMAL,J04093_s_at,-1.3120779172899821,0.20142952839486428,0.4506289734142076,-12.511784511784512,-0.41416814374303657,1.3120779172899821
HNRPK Heterogeneous nuclear ribonucleoprotein K,X72727_at,1.3011318581663718,0.20151592031886081,0.4506295470367499,358.6734006734007,0.331326914774351,1.3011318581663718
GB DEF = Unknown protein mRNA; partial cds,U82310_at,-1.325179840474839,0.20161551137043124,0.45071087505795054,-46.67003367003366,-0.4807165643008463,1.325179840474839
(clone S31i125) mRNA; 3' end of cds,L40397_at,-1.3283920977115977,0.20184537674957062,0.45072552736075355,-357.11447811447806,-0.5005056661167374,1.3283920977115977
NUCLEAR PORE COMPLEX PROTEIN NUP214,D14689_at,-1.3180945564120787,0.20176708850497002,0.45072552736075355,-181.9057239057239,-0.44802602660255336,1.3180945564120787
EGFR Epidermal growth factor receptor,X00588_at,-1.313833338957002,0.20180942800217802,0.45072552736075355,-38.38047138047138,-0.427999081487187,1.313833338957002
Dual specificity phosphatase tyrosine/serine mRNA,L05147_at,-1.3025674333843238,0.20193818689721516,0.45072552736075355,-47.01010101010101,-0.36940914129270186,1.3025674333843238
Zinc finger protein RIZ mRNA,U17838_at,1.329283853884013,0.20193748111356746,0.45072552736075355,114.6060606060606,0.5065788471992383,1.329283853884013
HNRPA1 Heterogeneous nuclear ribonucleoprotein A1,X79536_at,1.299782843509474,0.20200720253689375,0.45073844972942584,393.28619528619515,0.3289354253742871,1.299782843509474
PML Probable transcription factor PML {alternative products},X63131_s_at,-1.344116147666441,0.20210745300110167,0.45082103643456,-220.65656565656565,-0.5972854458629667,1.344116147666441
Arp2/3 protein complex subunit p20-Arc (ARC20) mRNA,AF006087_at,1.3084237359928723,0.20223889174811635,0.45097311832102643,148.02020202020202,0.4072801622610793,1.3084237359928723
ACY1 Aminoacylase 1,L07548_at,-1.3177990725436848,0.20252877033521466,0.4514783000999829,-73.56228956228955,-0.4570520649981092,1.3177990725436848
ABO ABO blood group (transferase A; alpha 1-3-N-acetylgalactosaminyltransferase; transferase B; alpha 1-3-galactosyltransferase),U15197_at,-1.3167749143604546,0.20267106704424817,0.45151313654951414,-77.47811447811449,-0.45401721948936813,1.3167749143604546
Geranylgeranyl transferase II,X98001_at,1.3038535194615557,0.20266780250713604,0.45151313654951414,68.88552188552188,0.3896481233142906,1.3038535194615557
Smoothelin,Z49989_at,1.3394146283180055,0.20275856026486003,0.4515669403711925,157.14478114478115,0.5790603884132096,1.3394146283180055
TUBG Tubulin; gamma polypeptide,M61764_at,-1.349489365822691,0.20288971763305638,0.4515785668049727,-222.74410774410774,-0.6536828256323576,1.349489365822691
Putative voltage-gated potassium channel (KVLQT1) mRNA; partial cds,U40990_at,-1.3397208243773295,0.20289046843545064,0.4515785668049727,-145.92592592592592,-0.583541391305942,1.3397208243773295
CRABP2 Cellular retinoic acid-binding protein 2,M97815_at,-1.3204682147186504,0.20313031458258413,0.45197128984370855,-110.90909090909093,-0.47870625818930124,1.3204682147186504
Signaling lymphocytic activation molecule (SLAM) mRNA,U33017_at,1.2997132840162147,0.2033282225729625,0.45216349493572466,81.5084175084175,0.3764195417020816,1.2997132840162147
P300 protein mRNA,U01877_at,-1.3175971399388207,0.20334354955308365,0.45216349493572466,-64.44781144781143,-0.46738279293094637,1.3175971399388207
Melanoma antigen p15 mRNA,U19796_at,1.3100921264148877,0.2040894618454712,0.4536806278442046,171.92929292929296,0.44090955677427973,1.3100921264148877
Spliceosomal Protein Sap 49,HG4638-HT5050_at,1.3060442503771426,0.20418556563402926,0.4537527735052976,172.76094276094278,0.4225058090833123,1.3060442503771426
Unnamed protein product gene extracted from Homo sapiens Werner syndrome gene,L76937_rna1_at,-1.3336283383413314,0.20473807514100142,0.4546971145421181,-47.65319865319864,-0.5791873626079047,1.3336283383413314
Clone 23908 mRNA sequence,U79290_at,1.3225919399228787,0.20471967136773586,0.4546971145421181,22.377104377104377,0.5134645910411241,1.3225919399228787
KIAA0207 gene,D86962_at,1.300922895372897,0.20495658648968987,0.45504064312830866,77.84511784511784,0.40775840533771307,1.300922895372897
Exon A2 from  H.sapiens gene encoding RING finger protein./ntype=DNA /annot=exon,Y07829_xpt4_at,-1.3086369606541621,0.20557960864094835,0.45628176525570385,-96.91582491582489,-0.45417388176386,1.3086369606541621
CDH5 Cadherin 5; VE-cadherin (vascular epithelium),X79981_at,-1.298354932895393,0.20579587281624723,0.45647752872029446,-64.8989898989899,-0.40656043519616203,1.298354932895393
KIAA0198 gene; partial cds,D83784_at,-1.325877230222394,0.205734182190638,0.45647752872029446,-96.90235690235687,-0.5488644122929002,1.325877230222394
Stratum corneum chymotryptic enzyme mRNA,L33404_at,1.2953155001158412,0.20610948425080305,0.4567468179123329,85.68350168350173,0.3953741933794041,1.2953155001158412
GB DEF = F variable segment 5' to antithrombin III gene (AT III),X00237_at,-1.3147432675957267,0.2059839899952804,0.4567468179123329,-29.629629629629626,-0.4907613437932564,1.3147432675957267
SNAPC3 Small nuclear RNA activating complex; polypeptide 3; 50kD,U71300_at,1.2900180796427678,0.2061089478435041,0.4567468179123329,17.05723905723906,0.3638584342462803,1.2900180796427678
Cisplatin resistance associated alpha protein (hCRA alpha) mRNA,U78556_at,-1.3219180650593845,0.20639303373122306,0.45723304458355785,-112.25925925925924,-0.5366403846044941,1.3219180650593845
COAGULATION FACTOR X PRECURSOR,L29433_at,1.319546232996267,0.20651883675085614,0.45736961391638814,89.61952861952861,0.5250732207185519,1.319546232996267
C-erbA-1 mRNA for thyroid hormone receptor alpha,X55005_rna1_at,-1.2927381897920989,0.20658468569435748,0.4573733615885325,-55.42760942760947,-0.3886121549406285,1.2927381897920989
GB DEF = MHC class II regulatory factor RFX,X58964_at,1.313466016916819,0.20676436982034618,0.45762905695412853,117.59932659932662,0.49562139676370326,1.313466016916819
MMP3 Matrix metalloproteinase 3 (stromelysin 1; progelatinase),D50477_s_at,-1.3156252745461083,0.20688948270858012,0.4576365923551197,-53.13804713804714,-0.5091276906000193,1.3156252745461083
14A6CK DNA sequence,X72882_at,1.2944338432563562,0.2068961617562843,0.4576365923551197,76.76767676767673,0.4020999640371836,1.2944338432563562
Putative holocytochrome c-type synthetase mRNA,U36787_at,-1.3217328167753837,0.20716441165569643,0.45808780728705334,-71.52188552188551,-0.5486799570328128,1.3217328167753837
AFFX-CreX-3_st (endogenous control),AFFX-CreX-3_st,1.3076500876072827,0.20737662436551646,0.4584148697989975,90.94949494949498,0.4743593645072921,1.3076500876072827
Osteoprotegerin (OPG) mRNA,U94332_at,-1.3068753576268988,0.20754486014461185,0.45864454679818284,-22.898989898989896,-0.472807912451028,1.3068753576268988
Dynactin,X98801_at,1.288185752536802,0.20768500370464735,0.45881202088950446,136.6262626262626,0.3801371926982688,1.288185752536802
ADRBK1 Adrenergic; beta; receptor kinase 1,U08438_at,-1.2934934973212195,0.20798542960184307,0.4593333728722241,-230.5151515151514,-0.41252150981680263,1.2934934973212195
ApM2 mRNA for GS2374 (unknown product specific to adipose tissue),D45370_at,1.3117472283680796,0.20809587093391313,0.45943495320156913,129.14141414141415,0.5065638280110543,1.3117472283680796
Transcription Factor Btf3 Homolog (Gb:M90355),HG4518-HT4921_at,1.3216518917819955,0.20852008343108067,0.4595457301773901,41.46801346801347,0.5726715704285905,1.3216518917819955
GB DEF = Alpha satellite and satellite 3 junction DNA sequence,M21305_at,1.2807971994613054,0.20896211436662163,0.4595457301773901,455.6734006734007,0.3539758814343665,1.2807971994613054
Heterogeneous Nuclear Ribonucleoprotein I; Alt. Splice 2; Ptb-1,HG1595-HT4788_s_at,1.281655247942303,0.20874523368689582,0.4595457301773901,326.2457912457912,0.35614101495993084,1.281655247942303
Skeletal beta-tropomyosin,M12125_at,1.301564702511481,0.20842602736539498,0.4595457301773901,85.79797979797982,0.45839751906530135,1.301564702511481
GB DEF = SLP-76 associated protein mRNA,U93049_at,1.2819583665828302,0.20850788602521492,0.4595457301773901,179.8989898989899,0.3139232546319516,1.2819583665828302
Matrilin-2 precursor mRNA; partial cds,U69263_at,-1.3070118694349568,0.20889776108417496,0.4595457301773901,-37.60269360269362,-0.49317613524413645,1.3070118694349568
GB DEF = Clone 350/2 melanoma ubiquitous mutated protein (MUM-1) gene; partial cds,U20908_at,1.2914629956508021,0.2086301053463986,0.4595457301773901,114.49831649831651,0.41122956198489324,1.2914629956508021
PPP1R3 Protein phosphatase 1; regulatory (inhibitor) subunit 3 (glycogen and sarcoplasmic reticulum binding subunit; skeletal muscle),X78578_at,1.293288864225618,0.20877290509988558,0.4595457301773901,14.333333333333334,0.42224897855877624,1.293288864225618
Protein disulfide isomerase-related protein P5,D49489_at,1.2878525892612975,0.2086776422095841,0.4595457301773901,294.0808080808081,0.39337637219442,1.2878525892612975
Zinc finger protein (MAZ) mRNA,M94046_at,1.2804923910260468,0.20869785033478044,0.4595457301773901,573.7373737373737,0.3425138470269167,1.2804923910260468
APP Amyloid A4 protein of Alzheimer's disease,Y00264_at,1.2799796448773342,0.20879912925090505,0.4595457301773901,155.27272727272728,0.3244467338728939,1.2799796448773342
PLEXR gene (plexin related protein) extracted from Human Xq28 genomic DNA in the region of the ALD locus containing the genes for creatine transporter (SLC6A8); CDM; adrenoleukodystrophy (ALD); Na+-isocitrate dehydrogenase gamma subunit (IDH); and translocon-associated protein delta (TRAP) genes; plexin related protein (PLEXR) and serine kinase (SK) genes; partial cds; Xq28lu1 gene and cytochrome C (CCp) pseudogene,U52111_rna4_at,1.3187518672473897,0.20898404506033086,0.4595457301773901,216.43097643097644,0.5625694952939705,1.3187518672473897
GB DEF = Symplekin mRNA; partial cds,U88726_at,-1.3109680723484511,0.20833424984808938,0.4595457301773901,-36.26936026936028,-0.5059762888700334,1.3109680723484511
Chemokine receptor X (CKRX) mRNA,AF014958_at,-1.293152319348203,0.2090765259339715,0.45960732450918373,-87.09764309764313,-0.4256897346410854,1.293152319348203
PMEL 17 PROTEIN PRECURSOR,U31799_at,1.3194191638477204,0.20919140678041082,0.45971810694745646,39.6969696969697,0.5707044729924879,1.3194191638477204
Phorbolin I mRNA; partial cds,U03891_at,-1.3141579851644976,0.2092788752067911,0.45976859825861743,-167.15488215488216,-0.5394284681487657,1.3141579851644976
Retinoic acid- and interferon-inducible 58K protein RI58 mRNA,U34605_at,1.2830443658782011,0.2097162440438144,0.46058752427244387,37.306397306397315,0.3826995388280548,1.2830443658782011
GB DEF = Gamma-aminobutyric acid transporter type 3 [human; fetal brain; mRNA; 1991 nt],S75989_at,1.2913882661342373,0.20988431306799468,0.4606086580023131,42.57239057239059,0.427916863632812,1.2913882661342373
P40phox,X77094_at,1.2775964960856137,0.2098539638516703,0.4606086580023131,205.4074074074074,0.3470372156109278,1.2775964960856137
DsRNA adenosine deaminase DRADA2b (DRADA2b) mRNA,U76421_at,1.283991317060586,0.20991969839381616,0.4606086580023131,101.23232323232322,0.2939716667327387,1.283991317060586
TTN Titin,X90568_at,1.2993546446573492,0.21039177222948766,0.4615024443766208,19.95959595959596,0.4748312176438786,1.2993546446573492
LCN1 Lipocalin 1 (protein migrating faster than albumin; tear prealbumin),L14927_at,1.2979288028083547,0.2106112420668374,0.4618417547506871,392.34680134680127,0.470611602656314,1.2979288028083547
ALPHA-CENTRACTIN,X82206_s_at,-1.306063949464659,0.21080152869399246,0.4619748226435512,-87.87205387205393,-0.5172928816226912,1.306063949464659
